LRD,eNodeBName,Band,Cluster,BandIndicator,eNodeBLongitude,eNodeBLatitude,Azimuth,MechinalDowntilt,Sector,LRD_Sector
SGMK,SGMKDML,L1800,#N/A,3,101.799,5.7162,310,0,#N/A,#N/A
SSUR,SSURDML,L2600,UMKN_06,7,102.144161,5.814924,40,0,1,SSUR_S1
SSUR,SSURDML,L2600,UMKN_06,7,102.144161,5.814924,200,0,2,SSUR_S2
SSUR,SSURDML,L2600,UMKN_06,7,102.144161,5.814924,300,0,3,SSUR_S3
STBR,STBRDML,L1800,#N/A,3,101.9794,5.00419,10,0,#N/A,#N/A
STBR,STBRDML,L1800,#N/A,3,101.9794,5.00419,210,0,#N/A,#N/A
STBR,STBRDML,L1800,#N/A,3,101.9794,5.00419,300,0,#N/A,#N/A
TAGL,TAGLUML,L1800,#N/A,3,103.028978,5.154358,50,0,#N/A,#N/A
TAGL,TAGLUML,L1800,#N/A,3,103.028978,5.154358,140,0,#N/A,#N/A
TAGL,TAGLUML,L1800,#N/A,3,103.028978,5.154358,320,0,#N/A,#N/A
TMBL,TMBLUML,L1800,UMTG_04,3,102.618444,5.740264,90,0,1,TMBL_S1
TMBL,TMBLUML,L1800,UMTG_04,3,102.618444,5.740264,185,0,2,TMBL_S2
TMBL,TMBLUML,L1800,UMTG_04,3,102.618444,5.740264,280,0,3,TMBL_S3
TMFI,TMFIUML,L1800,#N/A,3,102.744287,5.623703779,100,0,#N/A,#N/A
TMFI,TMFIUML,L1800,#N/A,3,102.744287,5.623703779,220,0,#N/A,#N/A
TMFI,TMFIUML,L1800,#N/A,3,102.744287,5.623703779,330,0,#N/A,#N/A
TMNR,TMNRCML,L1800,#N/A,3,102.39931,3.947332,0,2,#N/A,#N/A
TMNR,TMNRCML,L1800,#N/A,3,102.39931,3.947332,100,2,#N/A,#N/A
TMNR,TMNRCML,L1800,#N/A,3,102.39931,3.947332,220,2,#N/A,#N/A
TOKD,TOKDUML,L1800,#N/A,3,103.148421,4.985922,30,0,#N/A,#N/A
TOKD,TOKDUML,L1800,#N/A,3,103.148421,4.985922,140,0,#N/A,#N/A
TOKD,TOKDUML,L1800,#N/A,3,103.148421,4.985922,300,0,#N/A,#N/A
TRAH,TRAHUML,L1800,UMTG_04,3,102.5626,5.72185,0,0,1,TRAH_S1
TRAH,TRAHUML,L1800,UMTG_04,3,102.5626,5.72185,120,0,2,TRAH_S2
TRAH,TRAHUML,L1800,UMTG_04,3,102.5626,5.72185,270,0,3,TRAH_S3
TUNJ,TUNJDML,L2100,UMKN_03,1,102.242145,6.056745,95,0,1,TUNJ_S1
TUNJ,TUNJDML,L2100,UMKN_03,1,102.242145,6.056745,205,0,2,TUNJ_S2
TUNJ,TUNJDML,L2100,UMKN_03,1,102.242145,6.056745,305,0,3,TUNJ_S3
TUNJ,TUNJDML,L2100,UMKN_03,1,102.242145,6.056745,95,0,1,TUNJ_S1
TUNJ,TUNJDML,L2100,UMKN_03,1,102.242145,6.056745,305,0,3,TUNJ_S3
TUNJ,TUNJDML,L2600,UMKN_03,7,102.242145,6.056745,95,0,1,TUNJ_S1
TUNJ,TUNJDML,L2600,UMKN_03,7,102.242145,6.056745,205,0,2,TUNJ_S2
TUNJ,TUNJDML,L2600,UMKN_03,7,102.242145,6.056745,305,0,3,TUNJ_S3
TUNJ,TUNJDML,L2600,UMKN_03,7,102.242145,6.056745,95,0,1,TUNJ_S1
TUNJ,TUNJDML,L2600,UMKN_03,7,102.242145,6.056745,305,0,3,TUNJ_S3
TUNJ,TUNJDML,L1800,UMKN_03,3,102.242145,6.056745,95,0,1,TUNJ_S1
TUNJ,TUNJDML,L1800,UMKN_03,3,102.242145,6.056745,205,0,2,TUNJ_S2
TUNJ,TUNJDML,L1800,UMKN_03,3,102.242145,6.056745,305,0,3,TUNJ_S3
TUNJ,TUNJDML,L1800,UMKN_03,3,102.242145,6.056745,95,0,1,TUNJ_S1
TUNJ,TUNJDML,L1800,UMKN_03,3,102.242145,6.056745,305,0,3,TUNJ_S3
UMKJ,UMKJDML,L1800,#N/A,3,101.862801,5.743072,10,2,#N/A,#N/A
UMKJ,UMKJDML,L1800,#N/A,3,101.862801,5.743072,90,2,#N/A,#N/A
UMKJ,UMKJDML,L1800,#N/A,3,101.862801,5.743072,190,2,#N/A,#N/A
ABAL,ABALDML,L2600,#N/A,7,102.341058,5.867671,10,0,#N/A,#N/A
ABAL,ABALDML,L2600,#N/A,7,102.341058,5.867671,130,0,#N/A,#N/A
ABAL,ABALDML,L2600,#N/A,7,102.341058,5.867671,250,0,#N/A,#N/A
BJLB,BJLBDML,L2100,UMKN_03,1,102.271221,6.039711,110,0,1,BJLB_S1
BJLB,BJLBDML,L2100,UMKN_03,1,102.271221,6.039711,225,0,2,BJLB_S2
BJLB,BJLBDML,L2100,UMKN_03,1,102.271221,6.039711,305,0,3,BJLB_S3
BJLB,BJLBDML,L2600,UMKN_03,7,102.271221,6.039711,110,0,1,BJLB_S1
BJLB,BJLBDML,L2600,UMKN_03,7,102.271221,6.039711,225,0,2,BJLB_S2
BJLB,BJLBDML,L2600,UMKN_03,7,102.271221,6.039711,305,0,3,BJLB_S3
BPOH,BPOHDML,L2600,UMKN_04,7,102.27216,5.960957,80,0,1,BPOH_S1
BPOH,BPOHDML,L2600,UMKN_04,7,102.27216,5.960957,210,0,2,BPOH_S2
BPOH,BPOHDML,L2600,UMKN_04,7,102.27216,5.960957,330,0,3,BPOH_S3
BSUT,BSUTUML,L2100,UMTG_04,1,102.55096,5.82871,60,0,1,BSUT_S1
BSUT,BSUTUML,L2100,UMTG_04,1,102.55096,5.82871,180,0,2,BSUT_S2
BSUT,BSUTUML,L2100,UMTG_04,1,102.55096,5.82871,305,0,3,BSUT_S3
BUDU,BUDUUML,L2100,UMTG_04,1,102.536098,5.839407,100,2,1,BUDU_S1
BUDU,BUDUUML,L2100,UMTG_04,1,102.536098,5.839407,205,2,2,BUDU_S2
BUDU,BUDUUML,L2100,UMTG_04,1,102.536098,5.839407,315,2,3,BUDU_S3
BUDU,BUDUUML,L2600,UMTG_04,7,102.536098,5.839407,100,2,1,BUDU_S1
BUDU,BUDUUML,L2600,UMTG_04,7,102.536098,5.839407,205,2,2,BUDU_S2
BUDU,BUDUUML,L2600,UMTG_04,7,102.536098,5.839407,315,2,3,BUDU_S3
CENE,CENEUML,L2100,UMTG_07,1,103.24552,4.13671,115,0,1,CENE_S1
CENE,CENEUML,L2100,UMTG_07,1,103.24552,4.13671,190,0,2,CENE_S2
CENE,CENEUML,L2100,UMTG_07,1,103.24552,4.13671,305,0,3,CENE_S3
CGUS,CGUSDML,L2100,#N/A,1,102.092,5.9859,30,0,#N/A,#N/A
CGUS,CGUSDML,L2100,#N/A,1,102.092,5.9859,200,0,#N/A,#N/A
CGUS,CGUSDML,L2100,#N/A,1,102.092,5.9859,320,0,#N/A,#N/A
CHB3,CHB3DML,L2600,UMKN_03,7,102.216936,6.044091,10,0,1,CHB3_S1
CHB3,CHB3DML,L2600,UMKN_03,7,102.216936,6.044091,130,0,2,CHB3_S2
CHB3,CHB3DML,L2600,UMKN_03,7,102.216936,6.044091,250,0,3,CHB3_S3
CHUP,CHUPDML,L2100,UMKN_08,1,101.958451,4.872539,140,2,1,CHUP_S1
CHUP,CHUPDML,L2100,UMKN_08,1,101.958451,4.872539,210,2,2,CHUP_S2
CHUP,CHUPDML,L2100,UMKN_08,1,101.958451,4.872539,290,2,3,CHUP_S3
DSKL,DSKLDML,L2100,UMKN_04,1,102.239763,5.918865,55,0,1,DSKL_S1
DSKL,DSKLDML,L2600,UMKN_04,7,102.239763,5.918865,55,0,1,DSKL_S1
DSKL,DSKLDML,L1800,UMKN_04,3,102.239763,5.918865,55,0,1,DSKL_S1
GCKB,GCKBDML,L2600,UMKN_01,7,102.273187,6.11433,90,0,1,GCKB_S1
GCKB,GCKBDML,L2600,UMKN_01,7,102.273187,6.11433,210,0,2,GCKB_S2
GCKB,GCKBDML,L2600,UMKN_01,7,102.273187,6.11433,350,0,3,GCKB_S3
GOMD,GOMDUML,L2100,UMTG_04,1,102.596826,5.758974,355,0,1,GOMD_S1
GOMD,GOMDUML,L2100,UMTG_04,1,102.596826,5.758974,160,0,2,GOMD_S2
GOMD,GOMDUML,L2100,UMTG_04,1,102.596826,5.758974,255,0,3,GOMD_S3
GOMD,GOMDUML,L2600,UMTG_04,7,102.596826,5.758974,355,0,1,GOMD_S1
GOMD,GOMDUML,L2600,UMTG_04,7,102.596826,5.758974,160,0,2,GOMD_S2
GOMD,GOMDUML,L2600,UMTG_04,7,102.596826,5.758974,255,0,3,GOMD_S3
GORA,GORACML,L2100,UMPH_09,1,102.778527,3.564688,10,2,1,GORA_S1
GORA,GORACML,L2100,UMPH_09,1,102.778527,3.564688,190,2,2,GORA_S2
GORA,GORACML,L2100,UMPH_09,1,102.778527,3.564688,270,2,3,GORA_S3
GORA,GORACML,L2600,UMPH_09,7,102.778527,3.564688,10,2,1,GORA_S1
GORA,GORACML,L2600,UMPH_09,7,102.778527,3.564688,190,2,2,GORA_S2
GORA,GORACML,L2600,UMPH_09,7,102.778527,3.564688,270,2,3,GORA_S3
IMPM,IMPMDML,L2600,UMKN_03,7,102.100433,6.007829,10,0,1,IMPM_S1
IMPM,IMPMDML,L2600,UMKN_03,7,102.100433,6.007829,180,0,2,IMPM_S2
IMPM,IMPMDML,L2600,UMKN_03,7,102.100433,6.007829,260,0,3,IMPM_S3
JERT,JERTCML,L2100,UMPH_14,1,102.365346,3.937918,30,0,1,JERT_S1
JERT,JERTCML,L2100,UMPH_14,1,102.365346,3.937918,120,0,2,JERT_S2
JERT,JERTCML,L2100,UMPH_14,1,102.365346,3.937918,280,0,3,JERT_S3
JJK7,JJK7DML,L2100,UMKN_02,1,102.1273,6.213,320,0,3,JJK7_S3
JJK7,JJK7DML,L2600,UMKN_02,7,102.1273,6.213,320,0,#N/A,#N/A
JJK7,JJK7DML,L1800,UMKN_02,3,102.1273,6.213,320,0,3,JJK7_S3
JMBI,JMBIDML,L2100,UMKN_01,1,102.29001,6.13537,40,0,1,JMBI_S1
JMBI,JMBIDML,L2100,UMKN_01,1,102.29001,6.13537,145,0,2,JMBI_S2
JMBI,JMBIDML,L2100,UMKN_01,1,102.29001,6.13537,280,0,3,JMBI_S3
JMBI,JMBIDML,L2100,UMKN_01,1,102.29001,6.13537,40,0,1,JMBI_S1
JMBI,JMBIDML,L2600,UMKN_01,7,102.29001,6.13537,40,0,1,JMBI_S1
JMBI,JMBIDML,L1800,UMKN_01,3,102.29001,6.13537,40,0,1,JMBI_S1
JMBU,JMBUDML,L2600,#N/A,7,102.128647,6.129634,70,0,#N/A,#N/A
JMBU,JMBUDML,L2600,#N/A,7,102.128647,6.129634,210,0,#N/A,#N/A
JMBU,JMBUDML,L2600,#N/A,7,102.128647,6.129634,290,0,#N/A,#N/A
KBGD,KBGDDML,L2600,UMKN_02,7,102.13912,6.08398,0,0,1,KBGD_S1
KBGD,KBGDDML,L2600,UMKN_02,7,102.13912,6.08398,120,0,2,KBGD_S2
KBGD,KBGDDML,L2600,UMKN_02,7,102.13912,6.08398,210,0,3,KBGD_S3
KBPN,KBPNDML,L2600,#N/A,7,102.1755,5.892836,10,2,#N/A,#N/A
KBPN,KBPNDML,L2600,#N/A,7,102.1755,5.892836,90,2,#N/A,#N/A
KBPN,KBPNDML,L2600,#N/A,7,102.1755,5.892836,210,2,#N/A,#N/A
KBUP,KBUPDML,L2100,UMKN_01,1,102.244606,6.098028,290,0,3,KBUP_S3
KBUP,KBUPDML,L2600,UMKN_01,7,102.244606,6.098028,290,0,3,KBUP_S3
KBUP,KBUPDML,L1800,UMKN_01,3,102.244606,6.098028,290,0,3,KBUP_S3
KDRT,KDRTDML,L2600,UMKN_01,7,102.27861,6.107288,70,0,1,KDRT_S1
KDRT,KDRTDML,L2600,UMKN_01,7,102.27861,6.107288,170,0,2,KDRT_S2
KDRT,KDRTDML,L2600,UMKN_01,7,102.27861,6.107288,290,0,3,KDRT_S3
KGB2,KGB2DML,L2100,UMKN_01,1,102.24329,6.10953,230,0,3,KGB2_S3
KGB2,KGB2DML,L2600,UMKN_01,7,102.24329,6.10953,230,0,3,KGB2_S3
KGB2,KGB2DML,L1800,UMKN_01,3,102.24329,6.10953,230,0,3,KGB2_S3
KGBO,KGBODML,L2100,UMKN_01,1,102.247,6.16037,30,0,1,KGBO_S1
KGBO,KGBODML,L2100,UMKN_01,1,102.247,6.16037,120,0,2,KGBO_S2
KGBO,KGBODML,L2100,UMKN_01,1,102.247,6.16037,210,0,3,KGBO_S3
KGBO,KGBODML,L2600,UMKN_01,7,102.247,6.16037,30,0,1,KGBO_S1
KGBO,KGBODML,L2600,UMKN_01,7,102.247,6.16037,120,0,2,KGBO_S2
KGBO,KGBODML,L2600,UMKN_01,7,102.247,6.16037,210,0,3,KGBO_S3
KKLB,KKLBDML,L2600,UMKN_02,7,102.210056,6.123001,80,2,1,KKLB_S1
KKLB,KKLBDML,L2600,UMKN_02,7,102.210056,6.123001,170,2,2,KKLB_S2
KKLB,KKLBDML,L2600,UMKN_02,7,102.210056,6.123001,270,2,3,KKLB_S3
KKPH,KKPHDML,L900,UMKN_03,8,102.20865,5.9751,0,0,1,KKPH_S1
KKPH,KKPHDML,L900,UMKN_03,8,102.20865,5.9751,160,0,2,KKPH_S2
KKTL,KKTLDML,L900,UMKN_04,8,102.35678,5.93343,10,0,1,KKTL_S1
KKTL,KKTLDML,L900,UMKN_04,8,102.35678,5.93343,165,0,2,KKTL_S2
KMIN,KMINDML,L2100,UMKN_01,1,102.31303,6.14493,30,0,1,KMIN_S1
KMIN,KMINDML,L2100,UMKN_01,1,102.31303,6.14493,210,0,2,KMIN_S2
KMIN,KMINDML,L2100,UMKN_01,1,102.31303,6.14493,300,0,3,KMIN_S3
KMIN,KMINDML,L2600,UMKN_01,7,102.31303,6.14493,30,0,1,KMIN_S1
KMIN,KMINDML,L2600,UMKN_01,7,102.31303,6.14493,210,0,2,KMIN_S2
KMIN,KMINDML,L2600,UMKN_01,7,102.31303,6.14493,300,0,3,KMIN_S3
KNDS,KNDSDML,L2100,UMKN_05,1,102.432259,5.965385,140,0,1,KNDS_S1
KNDS,KNDSDML,L2100,UMKN_05,1,102.432259,5.965385,240,0,2,KNDS_S2
KNDS,KNDSDML,L2100,UMKN_05,1,102.432259,5.965385,340,0,3,KNDS_S3
KNDS,KNDSDML,L2100,UMKN_05,1,102.432259,5.965385,340,0,4,KNDS_S4
KNDS,KNDSDML,L1800,UMKN_05,3,102.432259,5.965385,340,0,4,KNDS_S4
KNLI,KNLIDML,L2600,UMKN_01,7,102.277698,6.090556,50,0,1,KNLI_S1
KNLI,KNLIDML,L2600,UMKN_01,7,102.277698,6.090556,170,0,2,KNLI_S2
KNLI,KNLIDML,L2600,UMKN_01,7,102.277698,6.090556,260,0,3,KNLI_S3
KOKS,KOKSDML,L2600,UMKN_02,7,102.169308,6.161067,80,0,1,KOKS_S1
KOKS,KOKSDML,L2600,UMKN_02,7,102.169308,6.161067,170,0,2,KOKS_S2
KOKS,KOKSDML,L2600,UMKN_02,7,102.169308,6.161067,280,0,3,KOKS_S3
KPLK,KPLKDML,L2600,UMKN_04,7,102.281946,5.982453,20,0,1,KPLK_S1
KPLK,KPLKDML,L2600,UMKN_04,7,102.281946,5.982453,110,0,2,KPLK_S2
KPLK,KPLKDML,L2600,UMKN_04,7,102.281946,5.982453,255,0,3,KPLK_S3
KTUB,KTUBDML,L2100,#N/A,1,102.151306,5.964722,80,0,#N/A,#N/A
KTUB,KTUBDML,L2100,#N/A,1,102.151306,5.964722,210,0,#N/A,#N/A
KTUB,KTUBDML,L2100,#N/A,1,102.151306,5.964722,320,0,#N/A,#N/A
KUJY,KUJYDML,L2100,UMKN_01,1,102.308395,6.15905,45,0,1,KUJY_S1
KUJY,KUJYDML,L2100,UMKN_01,1,102.308395,6.15905,190,0,2,KUJY_S2
KUJY,KUJYDML,L2100,UMKN_01,1,102.308395,6.15905,305,0,3,KUJY_S3
KUJY,KUJYDML,L2600,UMKN_01,7,102.308395,6.15905,45,0,1,KUJY_S1
KUJY,KUJYDML,L2600,UMKN_01,7,102.308395,6.15905,190,0,2,KUJY_S2
KUJY,KUJYDML,L2600,UMKN_01,7,102.308395,6.15905,305,0,3,KUJY_S3
KURO,KUROCML,L2100,UMPH_02,1,103.4833,2.79497,30,2,1,KURO_S1
KURO,KUROCML,L2100,UMPH_02,1,103.4833,2.79497,130,2,2,KURO_S2
KURO,KUROCML,L2100,UMPH_02,1,103.4833,2.79497,270,2,3,KURO_S3
LERE,LEREDML,L2100,UMKN_06,1,102.179957,5.765848,50,0,1,LERE_S1
LERE,LEREDML,L2100,UMKN_06,1,102.179957,5.765848,140,0,2,LERE_S2
LERE,LEREDML,L2100,UMKN_06,1,102.179957,5.765848,310,0,3,LERE_S3
LERE,LEREDML,L2600,UMKN_06,7,102.179957,5.765848,50,0,1,LERE_S1
LERE,LEREDML,L2600,UMKN_06,7,102.179957,5.765848,140,0,2,LERE_S2
LERE,LEREDML,L2600,UMKN_06,7,102.179957,5.765848,310,0,3,LERE_S3
MANN,MANNDML,L2600,UMKN_03,7,102.193501,6.078168,45,2,1,MANN_S1
MANN,MANNDML,L2600,UMKN_03,7,102.193501,6.078168,185,2,2,MANN_S2
MANN,MANNDML,L2600,UMKN_03,7,102.193501,6.078168,295,2,3,MANN_S3
PAU5,PAU5DML,L2100,UMKN_04,1,102.3254,6.010601,60,0,1,PAU5_S1
PAU5,PAU5DML,L2100,UMKN_04,1,102.3254,6.010601,150,0,2,PAU5_S2
PAU5,PAU5DML,L2100,UMKN_04,1,102.3254,6.010601,300,0,3,PAU5_S3
PHKB,PHKBDML,L2100,UMKN_01,1,102.243226,6.121608,100,0,2,PHKB_S2
PHKB,PHKBDML,L2600,UMKN_01,7,102.243226,6.121608,100,0,2,PHKB_S2
PHKB,PHKBDML,L1800,UMKN_01,3,102.243226,6.121608,100,0,2,PHKB_S2
PJGK,PJGKCML,L2600,UMPH_08,7,102.55293,3.76415,80,0,1,PJGK_S1
PJGK,PJGKCML,L2600,UMPH_08,7,102.55293,3.76415,210,2,2,PJGK_S2
PJGK,PJGKCML,L2600,UMPH_08,7,102.55293,3.76415,330,0,3,PJGK_S3
PPKL,PPKLDML,L2100,UMKN_04,1,102.247427,5.929999,135,0,1,PPKL_S1
PPKL,PPKLDML,L2100,UMKN_04,1,102.247427,5.929999,240,0,2,PPKL_S2
PPKL,PPKLDML,L2100,UMKN_04,1,102.247427,5.929999,320,0,3,PPKL_S3
PPKL,PPKLDML,L2100,UMKN_04,1,102.247427,5.929999,135,0,1,PPKL_S1
PPKL,PPKLDML,L2100,UMKN_04,1,102.247427,5.929999,240,0,2,PPKL_S2
PPKL,PPKLDML,L1800,UMKN_04,3,102.247427,5.929999,135,0,1,PPKL_S1
PPKL,PPKLDML,L1800,UMKN_04,3,102.247427,5.929999,240,0,2,PPKL_S2
PRGT,PRGTDML,L2100,UMKN_03,1,102.29063,6.02089,55,0,1,PRGT_S1
PRGT,PRGTDML,L2100,UMKN_03,1,102.29063,6.02089,220,0,2,PRGT_S2
PRGT,PRGTDML,L2100,UMKN_03,1,102.29063,6.02089,320,0,3,PRGT_S3
PRGT,PRGTDML,L2600,UMKN_03,7,102.29063,6.02089,55,0,1,PRGT_S1
PRGT,PRGTDML,L2600,UMKN_03,7,102.29063,6.02089,220,0,2,PRGT_S2
PRGT,PRGTDML,L2600,UMKN_03,7,102.29063,6.02089,320,0,3,PRGT_S3
PSRM,PSRMDML,L2600,UMKN_03,7,102.143296,6.042392,60,0,1,PSRM_S1
PSRM,PSRMDML,L2600,UMKN_03,7,102.143296,6.042392,190,0,2,PSRM_S2
PSRM,PSRMDML,L2600,UMKN_03,7,102.143296,6.042392,310,0,3,PSRM_S3
PTKK,PTKKDML,L2600,UMKN_01,7,102.307111,6.101281,40,0,1,PTKK_S1
PTKK,PTKKDML,L2600,UMKN_01,7,102.307111,6.101281,130,0,2,PTKK_S2
PTKK,PTKKDML,L2600,UMKN_01,7,102.307111,6.101281,280,0,3,PTKK_S3
PWOG,PWOGUML,L2100,UMTG_04,1,102.542176,5.731485,65,0,1,PWOG_S1
PWOG,PWOGUML,L2100,UMTG_04,1,102.542176,5.731485,190,0,2,PWOG_S2
PWOG,PWOGUML,L2100,UMTG_04,1,102.542176,5.731485,330,0,3,PWOG_S3
PWOG,PWOGUML,L2600,UMTG_04,7,102.542176,5.731485,65,0,1,PWOG_S1
PWOG,PWOGUML,L2600,UMTG_04,7,102.542176,5.731485,190,0,2,PWOG_S2
PWOG,PWOGUML,L2600,UMTG_04,7,102.542176,5.731485,330,0,3,PWOG_S3
REPE,REPEDML,L2600,#N/A,7,102.087586,6.038963,130,0,#N/A,#N/A
REPE,REPEDML,L2600,#N/A,7,102.087586,6.038963,260,0,#N/A,#N/A
REPE,REPEDML,L2600,#N/A,7,102.087586,6.038963,350,0,#N/A,#N/A
RIDA,RIDACML,L2600,UMPH_01,7,103.08967,3.0707,20,0,1,RIDA_S1
RIDA,RIDACML,L2600,UMPH_01,7,103.08967,3.0707,140,0,2,RIDA_S2
RIDA,RIDACML,L2600,UMPH_01,7,103.08967,3.0707,280,0,3,RIDA_S3
SGNL,SGNLDML,L2100,#N/A,1,102.194,5.59093,30,0,#N/A,#N/A
SGNL,SGNLDML,L2100,#N/A,1,102.194,5.59093,150,0,#N/A,#N/A
SGNL,SGNLDML,L2100,#N/A,1,102.194,5.59093,270,0,#N/A,#N/A
SKLD,SKLDDML,L2600,UMKN_01,7,102.236522,6.143755,20,0,1,SKLD_S1
SKLD,SKLDDML,L2600,UMKN_01,7,102.236522,6.143755,100,0,2,SKLD_S2
SKLD,SKLDDML,L2600,UMKN_01,7,102.236522,6.143755,280,0,3,SKLD_S3
TDNG,TDNGDML,L2600,UMKN_03,7,102.208288,6.065316,330,0,1,TDNG_S1
TDNG,TDNGDML,L2600,UMKN_03,7,102.208288,6.065316,120,0,2,TDNG_S2
TDNG,TDNGDML,L2600,UMKN_03,7,102.208288,6.065316,240,0,3,TDNG_S3
TELP,TELPUML,L2100,#N/A,1,102.909129,5.533586,110,0,#N/A,#N/A
TELP,TELPUML,L2100,#N/A,1,102.909129,5.533586,210,0,#N/A,#N/A
TELP,TELPUML,L2100,#N/A,1,102.909129,5.533586,300,0,#N/A,#N/A
TELP,TELPUML,L2600,#N/A,7,102.909129,5.533586,110,0,#N/A,#N/A
TELP,TELPUML,L2600,#N/A,7,102.909129,5.533586,210,0,#N/A,#N/A
TELP,TELPUML,L2600,#N/A,7,102.909129,5.533586,300,0,#N/A,#N/A
TKJH,TKJHDML,L2600,UMKN_01,7,102.25247,6.13386,10,0,1,TKJH_S1
TKJH,TKJHDML,L2600,UMKN_01,7,102.25247,6.13386,120,0,2,TKJH_S2
TKJH,TKJHDML,L2600,UMKN_01,7,102.25247,6.13386,240,0,3,TKJH_S3
TKJW,TKJWDML,L2100,UMKN_01,1,102.307185,6.115164,55,0,1,TKJW_S1
TKJW,TKJWDML,L2100,UMKN_01,1,102.307185,6.115164,160,0,2,TKJW_S2
TKJW,TKJWDML,L2100,UMKN_01,1,102.307185,6.115164,265,0,3,TKJW_S3
TKJW,TKJWDML,L2600,UMKN_01,7,102.307185,6.115164,55,0,1,TKJW_S1
TKJW,TKJWDML,L2600,UMKN_01,7,102.307185,6.115164,160,0,2,TKJW_S2
TKJW,TKJWDML,L2600,UMKN_01,7,102.307185,6.115164,265,0,3,TKJW_S3
TKUP,TKUPDML,L2600,UMKN_01,7,102.24747,6.14353,0,0,1,TKUP_S1
TKUP,TKUPDML,L2600,UMKN_01,7,102.24747,6.14353,120,0,2,TKUP_S2
TKUP,TKUPDML,L2600,UMKN_01,7,102.24747,6.14353,220,0,3,TKUP_S3
TMMJ,TMMJDML,L2100,UMKN_01,1,102.255692,6.120627,15,0,1,TMMJ_S1
TMMJ,TMMJDML,L2600,UMKN_01,7,102.255692,6.120627,15,0,#N/A,#N/A
TMMJ,TMMJDML,L1800,UMKN_01,3,102.255692,6.120627,15,0,1,TMMJ_S1
TMNS,TMNSDML,L2600,UMKN_01,7,102.263671,6.125439,95,0,1,TMNS_S1
TMNS,TMNSDML,L2600,UMKN_01,7,102.263671,6.125439,200,0,2,TMNS_S2
TMNS,TMNSDML,L2600,UMKN_01,7,102.263671,6.125439,325,0,3,TMNS_S3
TMTC,TMTCDML,L2100,UMKN_06,1,102.147999,5.806899,20,0,1,TMTC_S1
TMTC,TMTCDML,L2100,UMKN_06,1,102.147999,5.806899,200,0,2,TMTC_S2
TMTC,TMTCDML,L2100,UMKN_06,1,102.147999,5.806899,290,0,3,TMTC_S3
TMTC,TMTCDML,L2600,UMKN_06,7,102.147999,5.806899,20,0,#N/A,#N/A
TMTC,TMTCDML,L2600,UMKN_06,7,102.147999,5.806899,200,0,#N/A,#N/A
TMTC,TMTCDML,L2600,UMKN_06,7,102.147999,5.806899,290,0,#N/A,#N/A
TRAK,TRAKDML,L2100,UMKN_01,1,102.27203,6.096419,60,0,1,TRAK_S1
TRAK,TRAKDML,L2100,UMKN_01,1,102.27203,6.096419,190,0,2,TRAK_S2
TRAK,TRAKDML,L2100,UMKN_01,1,102.27203,6.096419,310,0,3,TRAK_S3
TRAK,TRAKDML,L2600,UMKN_01,7,102.27203,6.096419,60,0,1,TRAK_S1
TRAK,TRAKDML,L2600,UMKN_01,7,102.27203,6.096419,190,0,2,TRAK_S2
TRAK,TRAKDML,L2600,UMKN_01,7,102.27203,6.096419,310,0,3,TRAK_S3
TRST,TRSTDML,L2100,UMKN_01,1,102.25241,6.09935,25,0,1,TRST_S1
TRST,TRSTDML,L2100,UMKN_01,1,102.25241,6.09935,135,0,2,TRST_S2
TRST,TRSTDML,L2100,UMKN_01,1,102.25241,6.09935,250,0,3,TRST_S3
TRST,TRSTDML,L2600,UMKN_01,7,102.25241,6.09935,25,0,1,TRST_S1
TRST,TRSTDML,L2600,UMKN_01,7,102.25241,6.09935,135,0,2,TRST_S2
TRST,TRSTDML,L2600,UMKN_01,7,102.25241,6.09935,250,0,3,TRST_S3
ATTO,ATTOUML,L2600,UMTG_01,7,103.133762,5.259684,85,0,1,ATTO_S1
ATTO,ATTOUML,L2600,UMTG_01,7,103.133762,5.259684,165,0,2,ATTO_S2
ATTO,ATTOUML,L2600,UMTG_01,7,103.133762,5.259684,325,0,3,ATTO_S3
BALB,BALBUML,L2600,UMTG_06,7,103.40887,4.74391,25,0,1,BALB_S1
BALB,BALBUML,L2600,UMTG_06,7,103.40887,4.74391,145,0,2,BALB_S2
BALB,BALBUML,L2600,UMTG_06,7,103.40887,4.74391,275,0,3,BALB_S3
CHDR,CHDRUML,L2600,UMTG_08,7,103.42877,4.182132,30,0,1,CHDR_S1
CHDR,CHDRUML,L2600,UMTG_08,7,103.42877,4.182132,115,2,2,CHDR_S2
CHDR,CHDRUML,L2600,UMTG_08,7,103.42877,4.182132,275,0,3,CHDR_S3
ISP2,ISP2CML,L2600,UMPH_10,7,103.25304,3.73556,20,0,1,ISP2_S1
ISP2,ISP2CML,L2600,UMPH_10,7,103.25304,3.73556,100,0,2,ISP2_S2
ISP2,ISP2CML,L2600,UMPH_10,7,103.25304,3.73556,220,0,3,ISP2_S3
KKLM,KKLMUML,L2600,UMTG_01,7,103.1626,5.29155,20,0,1,KKLM_S1
KKLM,KKLMUML,L2600,UMTG_01,7,103.1626,5.29155,140,0,2,KKLM_S2
KKLM,KKLMUML,L2600,UMTG_01,7,103.1626,5.29155,260,0,3,KKLM_S3
MLGM,MLGMUML,L2600,UMTG_08,7,103.401701,4.197101,120,0,1,MLGM_S1
